id, del, team_id, Team Name, LastName, FirstName, NickName, UniformNumber, DayOB, MonthOB, YearOB, NationalityID, Nation, CityID, City, facial_type, Height (cm), Weight (kg), Bats, Throws, Position, ML Service, 40 man roster service, pro years, options used, Contact vL, Gap vL, Power vL, Eye vL, Avoid K vL, BABIP vL, Contract Vr, Gap Vr, Power vR, Eye vR, Ks vR, BABIP vR, Contact Pot, Gap Pot, Power Pot, Eye Pot, Ks Pot, BABIP Pot, HBP, Batter type, speed, steal, running, sac bunt, bunt hit,Move vL, Control vL, Movement vR, Control vR, Move Pot, Control Pot, HBP, WP, Balk, Stamina, Hold, GB%, Velocity, ArmSlot, Infield Range, Infield Error, Infield Arm, DP, CatcherAbil, Catcher Arm, OF Range, OF Error, OF Arm, PExp, CExp, 1bExp, 2bExp, 3bExp, ssExp, LFExp, CFExp, RFExp, use expected, expected level, expected ab, expected avg, expected 2b, expected 3b, expected hr, expected bb, expected k, expected hbp, contract y1, contract y2, contract y3, contract y4, contract y5, contract y6, contract y7, contract y8, contract y9, contract y10, contract current year (0 = first year), extension y1, extension y2, extension y3, extension y4, extension y5, extension y6, extension y7, extension y8, extension y9, extension y10, greed, loyalty, play_for_winner, work_ethic, intelligence, leader ability, Stuff Overall, Stuff R/L split, Stuff Pot., Fastball (scale: 0-5), Slider, Curveball, Changeup, Cutter, Sinker, Splitter, Forkball, Screwball, Circlechange, Knucklecurve, Knuckleball, Fastball Pot.(scale: 0-5), Slider Pot., Curveball Pot., Changeup Pot., Cutter Pot., Sinker Pot., Splitter Pot., Forkball Pot., Screwball Pot., Circlechange Pot., Knucklecurve Pot., Knuckleball Pot., Hitter 3B/2B ratio, lahman_id, bbref_id, bbrefminors_id, twitter_handle,
392,0,25,Utah Railroaders,Morimura,Dorothy,,12,20,6,2006,164,Scotland,1944,Aberdeen,4,169,125,3,2,9,179,0,1,0,134,48,58,130,120,140,133,48,58,130,118,140,1,1,1,1,1,1,5,0,80,70,80,70,70,1,1,1,1,1,1,13,15,30,1,1,44,2,3,104,86,124,40,10,120,104,86,124,0,0,0,0,0,0,154,102,200,0,1,550,0.299,12,0,9,80,84,5,1260000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.075,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,eol
430,0,25,Utah Railroaders,Jacks,JD,,17,11,11,2005,206,The United States,29696,Green Bay,4,188,215,1,1,4,179,0,1,0,131,92,140,80,96,120,122,92,124,80,94,120,1,1,1,1,1,1,5,1,78,40,78,50,50,1,1,1,1,1,1,13,15,30,1,1,45,2,3,142,112,100,82,10,10,142,112,100,0,0,55,161,120,200,0,0,0,0,1,550,0.29,24,1,25,40,106,5,920000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9302,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,eol
428,0,25,Utah Railroaders,Steele,D.J.,,13,8,5,2005,206,The United States,69896,San Diego,4,186,170,1,1,3,179,0,1,0,124,60,84,80,120,122,121,60,84,80,112,122,1,1,1,1,1,1,5,0,100,96,100,70,70,1,1,1,1,1,1,13,15,30,1,1,41,2,4,140,124,100,100,10,100,140,124,100,0,0,60,200,159,100,0,0,0,0,1,550,0.287,15,2,13,40,88,5,1410000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9756,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,eol
426,0,25,Utah Railroaders,Milburn,Epictitus,,7,1,2,2000,206,The United States,59354,Pittsburgh,4,192,245,1,2,1,179,0,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,94,110,100,112,60,100,5,5,1,100,80,51,11,4,75,50,100,25,6,3,10,10,10,200,0,0,0,0,0,0,0,0,0,1,550,0.281,0,0,18,45,88,5,740000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,1,41,120,0,0,0,80,0,0,0,90,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,,,,,eol
80,0,0,,Outman,Bobby,,26,10,9,1997,206,The United States,29870,Griffith,4,196,220,2,2,1,1289,0,9,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,100,120,100,120,1,1,5,5,1,100,80,55,9,3,75,50,100,25,10,10,10,10,10,200,0,0,0,0,0,0,0,0,0,1,550,0.282,0,0,17,42,86,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,1,1,102,126,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,eol
225,0,0,,Hope,Landon,,10,5,10,1996,206,The United States,69127,St. Paul,4,182,180,3,1,1,1038,0,7,0,1,22,1,5,6,1,1,31,1,7,7,1,1,29,1,7,7,1,5,1,1,10,1,1,4,100,100,100,100,100,100,5,5,1,100,80,55,9,4,75,50,100,25,10,10,10,10,10,200,0,0,0,0,0,0,0,0,0,1,550,0.276,0,0,17,50,94,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,94,1,63,0,0,100,0,80,0,0,0,0,130,0,0,0,0,100,0,80,0,0,0,0,0,0,0,0,,,,,eol
306,0,0,,Waters,Ben,,28,18,9,2000,36,Canada,51650,Montreal,4,178,180,2,1,4,144,0,1,0,53,60,80,80,40,50,110,70,120,100,100,100,1,1,1,1,1,1,5,2,50,30,50,30,30,1,1,1,1,1,1,13,15,30,1,1,45,2,3,140,60,60,100,10,10,140,60,60,0,0,34,200,161,200,0,0,0,0,1,550,0.246,18,1,19,47,119,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9302,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,eol
236,0,0,,Hernandez,Lazaro,,12,13,3,2002,56,Dominican Republic,71432,Santo Domingo,1,194,225,1,1,3,1433,0,10,0,96,60,120,100,90,90,96,60,120,100,90,90,1,1,1,1,1,1,5,2,50,30,50,30,30,0,1,1,1,1,1,13,15,30,1,1,45,2,3,116,152,60,62,10,10,116,152,60,0,0,200,154,0,0,0,0,120,0,1,550,0.256,16,1,22,50,113,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,1,0.9302,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,eol
354,0,0,,Linton,Joshua,,10,22,11,2003,206,The United States,25344,Federal Way,4,185,200,3,1,4,288,0,2,0,90,50,100,60,70,100,98,50,122,60,70,110,1,1,1,1,1,1,5,1,78,40,78,50,50,1,1,1,1,1,1,21,15,30,1,1,44,2,3,120,90,66,100,10,10,120,90,66,0,0,0,200,0,100,150,0,0,0,1,550,0.258,13,0,21,30,138,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9302,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,eol
316,0,0,,Caliburn,Jimmy,,56,8,6,2000,206,The United States,19491,,4,183,185,1,1,7,574,0,4,0,67,40,40,60,70,70,131,40,82,120,120,130,1,1,1,1,1,1,5,1,70,70,70,70,70,1,8,1,8,1,8,13,15,30,1,1,47,2,4,90,100,90,60,10,10,90,100,90,0,0,116,0,0,0,200,0,173,0,1,550,0.276,10,0,11,55,93,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9756,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,eol
28,0,0,,Fujiwara,Takumi,,16,21,7,1999,98,Japan,30449,Hamamatsu,2,182,170,1,1,4,802,0,6,0,138,60,152,80,100,120,80,60,80,80,78,80,64,72,92,70,54,62,5,2,50,30,50,30,30,1,1,1,1,1,1,13,15,30,1,1,41,2,3,112,82,60,80,10,10,112,82,60,0,0,120,200,0,0,156,0,0,0,1,550,0.243,16,1,15,40,120,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9302,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,1,,eol
25,0,0,,Physt,Richard,,29,22,9,1994,36,Canada,65417,Regina,4,186,200,1,1,7,605,0,5,0,53,60,80,80,40,50,99,60,120,90,84,100,1,1,1,1,1,1,5,1,52,30,52,30,30,1,1,1,1,1,1,13,15,30,1,1,42,2,3,108,80,100,40,10,10,108,80,100,0,0,200,0,150,0,100,0,0,0,1,550,0.239,16,1,19,44,134,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,eol
55,0,0,,Bilitnikov,Eric,,5,28,1,1998,156,Russia,88312,Yekaterinburg,4,181,189,1,1,2,678,0,5,0,92,40,80,78,80,100,92,40,80,78,80,100,1,1,1,1,1,1,5,2,70,70,70,70,70,1,8,1,8,1,8,13,15,30,1,1,45,2,3,50,60,40,40,120,40,50,60,40,0,200,163,0,100,0,0,0,0,0,1,550,0.248,10,0,12,39,125,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9302,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,eol
189,0,0,,Travis,Lance,,17,11,12,1996,206,The United States,4992,Austin,4,188,210,1,1,4,1003,0,7,0,94,78,90,60,100,90,94,78,90,60,100,90,87,60,30,70,100,90,5,0,100,90,100,100,100,1,1,1,1,1,1,13,15,30,1,1,43,2,2,94,92,90,90,10,90,94,92,90,0,100,200,171,0,200,0,0,4,0,1,550,0.252,19,2,14,30,100,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.8163,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,eol
156,0,0,,Cheng,John,,11,8,8,1995,206,The United States,55211,New York,4,205,265,2,1,1,1289,0,9,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,111,100,104,100,122,120,5,5,1,100,82,51,10,3,75,50,100,25,10,10,10,10,10,200,0,0,0,0,0,0,0,0,0,1,550,0.28,0,0,17,50,85,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,1,82,100,0,100,100,0,0,0,0,0,0,0,0,120,80,0,0,80,0,0,0,0,0,0,0,0,,,,,eol
462,0,0,,McKenzie,Brady,,20,17,11,2007,206,The United States,49948,Meyersdale,1,192,215,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,1,1,1,1,1,110,80,110,80,1,1,5,5,1,100,80,55,9,3,75,50,100,1,1,1,1,1,1,200,0,0,0,0,0,0,0,0,0,1,550,0.291,0,0,16,70,78,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,1.0015,1,100,0,90,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,eol
182,0,0,,Gzus,Kenny,,99,1,7,1999,98,Japan,33683,Ise,2,200,215,1,1,7,1147,0,8,0,147,40,100,86,130,140,77,40,52,60,80,80,85,60,40,88,90,90,5,0,70,70,70,70,70,1,1,1,1,1,1,13,15,30,1,1,47,2,3,80,90,90,20,10,10,80,90,90,0,0,140,0,0,0,200,0,155,0,1,550,0.248,10,0,10,33,109,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9302,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,eol
21,0,0,,McDichael,Sleve,,16,17,5,1997,206,The United States,29500,Grand Rapids,4,194,200,1,1,9,570,0,4,0,82,60,100,90,80,80,82,60,100,90,80,80,82,60,100,90,80,80,5,2,50,30,50,30,30,1,6,1,6,1,6,13,15,30,1,1,42,2,3,88,88,120,40,10,120,88,88,120,0,0,0,1,2,0,190,150,200,0,1,550,0.23,16,1,16,45,125,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9302,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,eol
245,0,0,,Shmurda,Bobby,,13,4,8,1994,206,The United States,50031,Miami,4,178,185,3,1,4,1433,0,10,0,149,84,116,120,120,140,64,50,60,60,70,60,1,1,1,1,1,1,5,0,60,40,60,50,50,0,4,1,5,1,5,13,15,30,1,1,46,2,3,100,100,80,60,10,10,100,100,80,0,0,200,150,8,200,191,0,0,0,1,550,0.226,15,1,11,37,121,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,1,0.9302,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,eol
406,0,0,,Sewell,Tater,,23,6,6,1997,206,The United States,29047,Goodyear,4,184,185,2,2,2,144,0,1,0,64,50,60,70,70,60,86,50,80,80,80,90,1,1,1,1,1,1,5,0,60,40,60,50,50,1,1,1,1,1,1,13,15,30,1,1,42,2,3,80,70,60,40,100,60,80,70,60,0,200,172,0,0,0,0,0,105,0,1,550,0.227,13,0,12,39,128,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.075,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,eol
507,0,0,,Thompson,Tristan,,31,20,4,2006,206,The United States,57035,Oklahoma City,1,192,195,3,1,3,0,0,0,0,81,70,68,70,64,92,83,70,70,70,70,92,1,1,1,1,1,1,5,0,60,40,60,50,50,1,1,1,1,1,1,13,15,30,1,1,45,2,4,80,72,122,40,10,10,80,72,122,0,0,200,100,0,0,0,0,150,0,1,550,0.23,18,1,11,35,139,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9756,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,eol
155,0,0,,Mackson,Jayran,,22,6,9,1999,18,Barbados,41236,,4,196,190,1,1,1,430,0,3,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,90,80,90,80,1,1,5,5,1,120,80,51,10,3,75,50,100,25,10,10,10,10,10,200,0,0,0,0,0,0,0,0,0,1,550,0.287,0,0,19,70,87,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,1,1,120,0,0,0,0,84,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,eol
94,0,0,,Delrod,George,,5,22,1,1998,206,The United States,52862,Myrtle Beach,4,184,200,1,1,6,1198,0,9,0,92,50,82,70,80,100,64,50,60,70,70,60,64,50,62,70,70,60,5,1,60,40,60,50,50,1,1,1,1,1,1,13,15,30,1,1,43,2,3,160,100,110,120,10,10,160,100,110,0,0,0,200,0,200,0,0,153,0,1,550,0.207,13,0,10,35,134,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9302,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,eol
518,0,0,,Lome,Jerome,,11,31,10,2009,206,The United States,13943,Claremont,4,180,170,1,1,2,2308,2429,18,2,75,80,60,60,70,80,75,80,60,60,70,80,1,1,1,1,1,1,5,1,60,40,60,50,50,1,1,1,1,1,1,13,15,30,1,1,42,2,4,50,60,90,20,70,90,50,60,90,0,200,150,0,0,0,100,0,0,0,1,550,0.215,21,1,9,30,138,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9756,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,eol
64,0,0,,Miyuki,Kazuya,,8,17,11,2000,98,Japan,77661,Tokyo,2,180,176,1,1,2,1122,0,8,0,61,70,80,90,40,66,64,70,90,90,40,70,1,1,1,1,1,1,5,1,50,30,50,30,30,1,1,1,1,1,1,13,15,30,1,1,45,2,3,50,60,90,40,110,90,50,60,90,0,200,150,0,107,0,0,0,0,0,1,550,0.192,18,1,14,45,175,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9302,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,eol
191,0,0,,Martin,Michael,,3,27,9,1995,206,The United States,10948,Boston,4,187,175,3,1,2,1096,0,7,0,90,50,100,100,70,100,64,50,60,62,70,60,1,1,1,1,1,1,5,1,60,40,60,50,50,1,1,1,1,1,1,13,15,30,1,1,41,1,3,30,30,120,20,120,120,30,30,120,0,200,200,150,3,100,3,0,3,0,1,550,0.206,13,0,11,36,138,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9302,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,eol
515,0,0,,MacArthur II,Vince,,21,1,4,2005,206,The United States,60505,Portland,4,189,205,3,1,5,0,0,0,0,78,50,60,80,80,80,78,50,60,80,80,80,1,1,1,1,1,1,5,1,60,40,60,50,50,1,1,1,1,1,1,13,15,30,1,1,46,2,3,80,90,100,80,10,10,80,90,100,0,0,0,0,200,150,0,100,0,0,1,550,0.221,13,0,9,40,125,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9302,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,eol
380,0,0,,Winters,Kevin,,60,26,1,1990,206,The United States,30795,Hart,4,190,210,2,1,2,416,0,3,0,70,50,60,80,90,60,70,50,60,80,90,60,1,1,1,1,1,1,5,0,60,40,60,50,50,1,1,1,1,1,1,13,15,30,1,1,41,2,3,50,60,84,40,84,120,50,60,84,0,200,152,0,103,0,0,0,0,0,1,550,0.204,13,0,9,40,113,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9302,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,eol
357,0,0,,Hazard,Jackson,,8,25,8,2003,206,The United States,32282,Holland,5,192,185,1,1,4,0,0,2,0,60,70,80,60,40,64,63,70,80,60,40,70,63,70,80,60,40,70,5,0,54,30,60,30,20,1,1,1,1,1,1,21,15,30,1,1,46,2,3,120,120,120,80,10,10,20,10,20,0,0,100,200,100,100,0,0,0,0,1,550,0.19,18,1,12,30,175,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9302,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,eol
431,0,0,,Wakera,Stratfer,,15,4,8,2000,206,The United States,55211,New York,4,182,173,3,1,3,144,0,1,0,71,60,70,70,70,70,68,70,50,60,70,70,1,1,1,1,1,1,5,2,70,70,70,70,70,1,16,1,16,1,16,13,15,30,1,1,46,2,4,60,70,80,50,30,80,60,70,80,0,100,150,12,157,200,0,0,100,0,1,550,0.203,18,1,8,31,138,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9756,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,eol
